Instance,Terminal,Layer,X location,Y location,Voltage
_3956_,VDD,Metal1,198.9200,147.7050,1.199795
_3955_,VDD,Metal1,210.6170,162.7050,1.199465
_3954_,VDD,Metal1,144.0110,64.6360,1.199839
_3953_,VDD,Metal1,175.6810,63.8400,1.199883
_3952_,VDD,Metal1,176.5370,64.4250,1.199883
_3951_,VDD,Metal1,189.9360,63.9030,1.199214
_3950_,VDD,Metal1,193.3370,41.7450,1.199947
_3949_,VDD,Metal1,217.7950,63.9550,1.198999
_3948_,VDD,Metal1,209.9030,64.6160,1.198953
_3947_,VDD,Metal1,203.1830,63.9030,1.198983
_3946_,VDD,Metal1,200.7420,64.0950,1.198983
_3945_,VDD,Metal1,208.7630,63.8600,1.198954
_3944_,VDD,Metal1,224.4960,64.6160,1.199159
_3943_,VDD,Metal1,226.2800,71.5340,1.199943
_3942_,VDD,Metal1,233.3160,72.2190,1.199954
_3941_,VDD,Metal1,218.8720,64.6510,1.198999
_3940_,VDD,Metal1,202.0810,64.6800,1.198983
_3939_,VDD,Metal1,215.9980,64.6800,1.198998
_3938_,VDD,Metal1,213.6000,64.7530,1.198954
_3937_,VDD,Metal1,204.8160,64.6160,1.198954
_3936_,VDD,Metal1,216.9600,71.3260,1.199929
_3935_,VDD,Metal1,229.5900,64.5400,1.199367
_3934_,VDD,Metal1,232.1760,64.6160,1.199367
_3933_,VDD,Metal1,104.9760,109.9760,1.199875
_3932_,VDD,Metal1,102.7200,110.1130,1.199906
_3931_,VDD,Metal1,172.8010,64.6800,1.199904
_3930_,VDD,Metal1,174.1370,71.6550,1.199973
_3929_,VDD,Metal1,178.4160,63.9030,1.199783
_3928_,VDD,Metal1,177.0170,56.5350,1.199898
_3927_,VDD,Metal1,208.3270,56.3080,1.199792
_3926_,VDD,Metal1,230.6000,56.9850,1.199812
_3925_,VDD,Metal1,199.5060,56.3120,1.199794
_3924_,VDD,Metal1,192.5820,56.8650,1.199824
_3923_,VDD,Metal1,194.2500,49.4200,1.199685
_3922_,VDD,Metal1,196.6970,56.8650,1.199801
_3921_,VDD,Metal1,226.8250,57.0350,1.199808
_3920_,VDD,Metal1,235.7160,63.8600,1.199368
_3919_,VDD,Metal1,204.8520,49.4780,1.199770
_3918_,VDD,Metal1,213.4560,56.3430,1.199797
_3917_,VDD,Metal1,212.1610,57.1200,1.199797
_3916_,VDD,Metal1,209.9750,49.4750,1.199772
_3915_,VDD,Metal1,201.9360,48.7830,1.199769
_3914_,VDD,Metal1,199.2010,48.7200,1.199705
_3913_,VDD,Metal1,229.9560,63.8600,1.199367
_3912_,VDD,Metal1,211.0560,56.3430,1.199797
_3911_,VDD,Metal1,207.4620,49.3050,1.199771
_3910_,VDD,Metal1,205.8170,56.5350,1.199792
_3909_,VDD,Metal1,48.4680,57.0760,1.199867
_3908_,VDD,Metal1,171.1580,19.2990,1.199969
_3907_,VDD,Metal1,214.9370,26.6250,1.199446
_3906_,VDD,Metal1,212.9760,33.6630,1.199840
_3905_,VDD,Metal1,244.9070,26.7980,1.199912
_3904_,VDD,Metal1,245.6160,48.7830,1.199965
_3903_,VDD,Metal1,245.4800,49.4250,1.199965
_3902_,VDD,Metal1,244.8360,56.3000,1.199980
_3901_,VDD,Metal1,241.9730,41.9460,1.199903
_3900_,VDD,Metal1,238.1820,41.4150,1.199901
_3899_,VDD,Metal1,236.7830,41.9360,1.199898
_3898_,VDD,Metal1,239.9980,49.5600,1.199881
_3897_,VDD,Metal1,239.5210,42.0000,1.199901
_3896_,VDD,Metal1,240.4800,41.0860,1.199902
_3895_,VDD,Metal1,248.6760,56.3000,1.199977
_3894_,VDD,Metal1,245.4950,19.2350,1.199947
_3893_,VDD,Metal1,241.3320,26.1210,1.199871
_3892_,VDD,Metal1,246.8220,26.6250,1.199916
_3891_,VDD,Metal1,111.8280,41.2030,1.199746
_3890_,VDD,Metal1,201.7430,26.8160,1.199421
_3889_,VDD,Metal1,204.0000,19.3930,1.199605
_3888_,VDD,Metal1,209.6160,33.6630,1.199854
_3887_,VDD,Metal1,199.4150,26.7950,1.199421
_3886_,VDD,Metal1,254.3920,34.4110,1.199959
_3885_,VDD,Metal1,252.5870,49.4780,1.199666
_3884_,VDD,Metal1,252.0530,48.7730,1.199666
_3883_,VDD,Metal1,251.0380,42.0000,1.199914
_3882_,VDD,Metal1,249.5980,48.7200,1.199855
_3881_,VDD,Metal1,227.6630,48.7830,1.199804
_3880_,VDD,Metal1,226.2230,49.4960,1.199788
_3879_,VDD,Metal1,225.0120,48.8010,1.199788
_3878_,VDD,Metal1,252.1070,56.3610,1.199972
_3877_,VDD,Metal1,247.7820,49.3050,1.199872
_3876_,VDD,Metal1,253.2250,57.0350,1.199965
_3875_,VDD,Metal1,255.3600,57.1930,1.199964
_3874_,VDD,Metal1,254.2750,63.9550,1.199774
_3873_,VDD,Metal1,251.6220,64.0950,1.199916
_3872_,VDD,Metal1,252.6230,26.8160,1.199641
_3871_,VDD,Metal1,248.7900,26.2080,1.199788
_3870_,VDD,Metal1,246.3830,26.1030,1.199917
_3869_,VDD,Metal1,251.1420,26.2950,1.199788
_3868_,VDD,Metal1,255.2350,26.7650,1.199641
_3867_,VDD,Metal1,250.0780,26.8800,1.199788
_3866_,VDD,Metal1,247.2000,19.3930,1.199978
_3865_,VDD,Metal1,249.6300,19.2330,1.199861
_3864_,VDD,Metal1,243.9830,26.1030,1.199912
_3863_,VDD,Metal1,247.3430,33.6630,1.199969
_3862_,VDD,Metal1,216.9610,48.7200,1.199772
_3861_,VDD,Metal1,95.0280,63.8830,1.199879
_3860_,VDD,Metal1,200.6410,26.0400,1.199421
_3859_,VDD,Metal1,203.4170,26.2950,1.199421
_3858_,VDD,Metal1,224.7650,26.7650,1.199613
_3857_,VDD,Metal1,262.4100,26.7110,1.199123
_3856_,VDD,Metal1,265.5470,26.1210,1.199118
_3855_,VDD,Metal1,262.5900,26.1260,1.199124
_3854_,VDD,Metal1,263.3200,48.8540,1.199569
_3853_,VDD,Metal1,264.9960,41.9790,1.199812
_3852_,VDD,Metal1,264.1430,56.3430,1.199798
_3851_,VDD,Metal1,266.1350,57.0350,1.199785
_3850_,VDD,Metal1,263.6630,57.0560,1.199798
_3849_,VDD,Metal1,265.6400,41.2940,1.199811
_3848_,VDD,Metal1,261.7430,41.9360,1.199852
_3847_,VDD,Metal1,259.6800,42.0730,1.199875
_3846_,VDD,Metal1,261.7430,41.2230,1.199852
_3845_,VDD,Metal1,264.3770,34.1850,1.199950
_3844_,VDD,Metal1,263.8920,63.9210,1.199661
_3843_,VDD,Metal1,269.0150,63.9250,1.199656
_3842_,VDD,Metal1,260.1230,57.0990,1.199798
_3841_,VDD,Metal1,13.9080,56.3230,1.199954
_3840_,VDD,Metal1,193.4410,26.0400,1.199539
_3839_,VDD,Metal1,197.6570,33.8550,1.199873
_3838_,VDD,Metal1,192.4800,19.3930,1.199645
_3837_,VDD,Metal1,276.4870,33.6280,1.199682
_3836_,VDD,Metal1,275.9750,41.9150,1.199316
_3835_,VDD,Metal1,277.4380,63.8400,1.199552
_3834_,VDD,Metal1,281.0650,48.8050,1.198378
_3833_,VDD,Metal1,283.0970,41.7450,1.199156
_3832_,VDD,Metal1,280.4630,41.9360,1.199178
_3831_,VDD,Metal1,274.7030,48.7830,1.198386
_3830_,VDD,Metal1,271.6810,48.7200,1.198487
_3829_,VDD,Metal1,275.7850,41.2450,1.199316
_3828_,VDD,Metal1,275.1420,56.8650,1.199541
_3827_,VDD,Metal1,271.0750,63.9550,1.199597
_3826_,VDD,Metal1,277.6550,57.0350,1.199520
_3825_,VDD,Metal1,274.0430,63.8600,1.199552
_3824_,VDD,Metal1,278.1980,26.0600,1.198919
_3823_,VDD,Metal1,285.7250,26.1550,1.198832
_3822_,VDD,Metal1,275.6630,19.2560,1.199708
_3821_,VDD,Metal1,277.7760,26.8160,1.198919
_3820_,VDD,Metal1,272.5320,26.1210,1.199031
_3819_,VDD,Metal1,269.0150,26.1250,1.199035
_3818_,VDD,Metal1,283.6500,26.1260,1.198837
_3817_,VDD,Metal1,280.9430,26.1030,1.198870
_3816_,VDD,Metal1,69.1080,41.2030,1.199630
_3815_,VDD,Metal1,197.7580,26.0400,1.199423
_3814_,VDD,Metal1,203.4170,33.8550,1.199860
_3813_,VDD,Metal1,199.2000,19.3930,1.199624
_3812_,VDD,Metal1,294.2320,26.8510,1.198758
_3811_,VDD,Metal1,286.5580,48.7200,1.198377
_3810_,VDD,Metal1,291.8150,34.3550,1.199652
_3809_,VDD,Metal1,298.8960,34.3760,1.199652
_3808_,VDD,Metal1,289.5420,49.3050,1.198375
_3807_,VDD,Metal1,297.6010,42.0000,1.199112
_3806_,VDD,Metal1,297.4970,33.8550,1.199652
_3805_,VDD,Metal1,296.3600,34.3050,1.199652
_3804_,VDD,Metal1,289.1750,48.8050,1.198375
_3803_,VDD,Metal1,281.3100,64.5930,1.199530
_3802_,VDD,Metal1,276.2010,64.6590,1.199552
_3801_,VDD,Metal1,295.5360,26.1030,1.198756
_3800_,VDD,Metal1,293.1770,26.2950,1.198758
_3799_,VDD,Metal1,307.0560,26.1030,1.198700
_3798_,VDD,Metal1,309.4970,26.2950,1.198699
_3797_,VDD,Metal1,148.8110,48.7630,1.199859
_3796_,VDD,Metal1,191.9980,26.8800,1.199542
_3795_,VDD,Metal1,194.5020,26.6250,1.199539
_3794_,VDD,Metal1,193.5650,41.2750,1.199947
_3793_,VDD,Metal1,301.6400,41.8650,1.198888
_3792_,VDD,Metal1,295.0260,57.0870,1.199495
_3791_,VDD,Metal1,291.5600,63.9740,1.199217
_3790_,VDD,Metal1,296.5320,56.3610,1.199493
_3789_,VDD,Metal1,300.3360,56.3430,1.199493
_3788_,VDD,Metal1,300.4810,63.8400,1.199161
_3787_,VDD,Metal1,290.1850,57.0350,1.199504
_3786_,VDD,Metal1,290.3700,64.5930,1.199217
_3785_,VDD,Metal1,285.9720,63.9210,1.199259
_3784_,VDD,Metal1,300.5820,49.3050,1.197369
_3783_,VDD,Metal1,298.0780,49.5600,1.197414
_3782_,VDD,Metal1,292.0550,56.3650,1.199496
_3781_,VDD,Metal1,284.7830,56.3430,1.199511
_3780_,VDD,Metal1,280.3200,57.1930,1.199514
_3779_,VDD,Metal1,266.4300,63.9260,1.199656
_3778_,VDD,Metal1,243.8150,63.9250,1.199889
_3777_,VDD,Metal1,243.6250,57.0350,1.199980
_3776_,VDD,Metal1,243.8470,79.7710,1.199934
_3775_,VDD,Metal1,241.3860,79.7460,1.199917
_3774_,VDD,Metal1,242.4000,162.0460,1.199906
_3773_,VDD,Metal1,242.2860,184.8300,1.199551
_3772_,VDD,Metal1,237.1200,184.7260,1.199539
_3771_,VDD,Metal1,245.2550,87.2750,1.199955
_3770_,VDD,Metal1,248.1060,94.1330,1.199965
_3769_,VDD,Metal1,246.7200,94.9930,1.199970
_3768_,VDD,Metal1,247.7330,184.8530,1.199879
_3767_,VDD,Metal1,244.3200,94.0060,1.199928
_3766_,VDD,Metal1,287.0030,64.6590,1.199259
_3765_,VDD,Metal1,286.2050,71.5150,1.199714
_3764_,VDD,Metal1,278.9330,64.6260,1.199530
_3763_,VDD,Metal1,255.3350,71.4850,1.199896
_3762_,VDD,Metal1,252.8520,64.5980,1.199774
_3761_,VDD,Metal1,255.7300,79.0480,1.199693
_3760_,VDD,Metal1,250.0720,71.4280,1.199942
_3759_,VDD,Metal1,241.4150,64.5950,1.199866
_3758_,VDD,Metal1,226.9320,64.5980,1.199343
_3757_,VDD,Metal1,241.4470,110.0110,1.199918
_3756_,VDD,Metal1,243.4670,109.2810,1.199928
_3755_,VDD,Metal1,247.6270,109.3760,1.199972
_3754_,VDD,Metal1,240.0530,116.8130,1.199916
_3753_,VDD,Metal1,241.9120,155.3710,1.199910
_3752_,VDD,Metal1,239.8860,162.1500,1.199725
_3751_,VDD,Metal1,233.3870,170.4380,1.199896
_3750_,VDD,Metal1,235.6870,178.0510,1.199938
_3749_,VDD,Metal1,238.8000,178.0350,1.199939
_3748_,VDD,Metal1,252.9600,185.7130,1.199656
_3747_,VDD,Metal1,237.3350,177.3250,1.199939
_3746_,VDD,Metal1,304.8360,41.9790,1.198887
_3745_,VDD,Metal1,298.7610,26.8590,1.198712
_3744_,VDD,Metal1,280.9430,26.8160,1.198870
_3743_,VDD,Metal1,279.5610,34.4190,1.199680
_3742_,VDD,Metal1,278.7300,19.1800,1.199690
_3741_,VDD,Metal1,223.9600,41.8650,1.199886
_3740_,VDD,Metal1,227.8560,41.9360,1.199895
_3739_,VDD,Metal1,220.0800,48.7650,1.199773
_3738_,VDD,Metal1,190.7610,56.3000,1.199835
_3737_,VDD,Metal1,221.0100,41.9090,1.199885
_3736_,VDD,Metal1,211.4650,49.4750,1.199772
_3735_,VDD,Metal1,212.7830,125.0960,1.199885
_3734_,VDD,Metal1,211.5770,124.5750,1.199862
_3733_,VDD,Metal1,210.7200,125.2330,1.199862
_3732_,VDD,Metal1,213.7430,131.9430,1.199866
_3731_,VDD,Metal1,209.6520,139.5210,1.199462
_3730_,VDD,Metal1,211.4650,131.9650,1.199868
_3729_,VDD,Metal1,259.6260,223.3860,1.199756
_3728_,VDD,Metal1,263.1900,230.3000,1.199785
_3727_,VDD,Metal1,260.8400,177.9450,1.192714
_3726_,VDD,Metal1,258.9350,170.4350,1.199792
_3725_,VDD,Metal1,258.5760,199.9830,1.199180
_3724_,VDD,Metal1,259.2070,237.7480,1.199240
_3723_,VDD,Metal1,218.5020,230.7450,1.199713
_3722_,VDD,Metal1,262.0260,237.7730,1.199229
_3721_,VDD,Metal1,265.4650,208.2350,1.199311
_3720_,VDD,Metal1,270.4550,193.1150,1.199674
_3719_,VDD,Metal1,263.2550,177.9950,1.192711
_3718_,VDD,Metal1,214.6700,125.0710,1.199884
_3717_,VDD,Metal1,212.3030,132.6560,1.199868
_3716_,VDD,Metal1,239.4170,132.1350,1.199938
_3715_,VDD,Metal1,204.9900,147.0860,1.199796
_3714_,VDD,Metal1,204.0530,139.4930,1.198936
_3713_,VDD,Metal1,210.1320,109.9580,1.199854
_3712_,VDD,Metal1,211.0560,102.4160,1.199347
_3711_,VDD,Metal1,203.3050,86.6050,1.199705
_3710_,VDD,Metal1,199.8950,86.6050,1.199853
_3709_,VDD,Metal1,206.0220,102.2250,1.199319
_3708_,VDD,Metal1,206.1850,101.7250,1.199319
_3707_,VDD,Metal1,209.6350,94.8050,1.199838
_3706_,VDD,Metal1,308.6760,41.9790,1.198858
_3705_,VDD,Metal1,307.5770,26.6250,1.198700
_3704_,VDD,Metal1,305.1720,19.2380,1.199682
_3703_,VDD,Metal1,280.9430,19.2560,1.199688
_3702_,VDD,Metal1,275.1420,26.6250,1.198969
_3701_,VDD,Metal1,266.2500,26.7110,1.199113
_3700_,VDD,Metal1,275.6270,26.1210,1.198969
_3699_,VDD,Metal1,278.4000,18.4060,1.199690
_3698_,VDD,Metal1,270.8300,26.1280,1.199031
_3697_,VDD,Metal1,264.9900,33.6860,1.199941
_3696_,VDD,Metal1,262.9150,33.7150,1.199951
_3695_,VDD,Metal1,260.1600,26.9530,1.199460
_3694_,VDD,Metal1,185.4230,33.6630,1.199918
_3693_,VDD,Metal1,187.4650,33.6850,1.199896
_3692_,VDD,Metal1,103.3430,34.3760,1.199904
_3691_,VDD,Metal1,100.3120,49.5310,1.199845
_3690_,VDD,Metal1,94.1820,56.8650,1.199936
_3689_,VDD,Metal1,97.4410,56.2800,1.199927
_3688_,VDD,Metal1,93.6010,42.0000,1.199886
_3687_,VDD,Metal1,99.3600,57.1930,1.199926
_3686_,VDD,Metal1,100.3120,48.7480,1.199845
_3685_,VDD,Metal1,99.8400,41.0860,1.199902
_3684_,VDD,Metal1,99.3610,42.0000,1.199902
_3683_,VDD,Metal1,96.4810,42.0000,1.199932
_3682_,VDD,Metal1,101.7580,56.2800,1.198993
_3681_,VDD,Metal1,280.4700,41.3000,1.199178
_3680_,VDD,Metal1,279.0230,48.7830,1.198385
_3679_,VDD,Metal1,277.8120,41.2410,1.199250
_3678_,VDD,Metal1,33.5920,48.7480,1.199822
_3677_,VDD,Metal1,33.1200,64.7530,1.199734
_3676_,VDD,Metal1,24.9610,42.0000,1.199985
_3675_,VDD,Metal1,27.8410,48.7200,1.199843
_3674_,VDD,Metal1,30.7180,42.0000,1.199770
_3673_,VDD,Metal1,271.7900,64.5910,1.199583
_3672_,VDD,Metal1,36.6300,56.4480,1.199927
_3671_,VDD,Metal1,36.1020,56.8650,1.199934
_3670_,VDD,Metal1,30.7120,48.7480,1.199825
_3669_,VDD,Metal1,30.6170,49.3050,1.199825
_3668_,VDD,Metal1,27.8410,42.0000,1.199962
_3667_,VDD,Metal1,24.9610,48.7200,1.199844
_3666_,VDD,Metal1,33.1200,42.0730,1.199493
_3665_,VDD,Metal1,234.0400,26.7450,1.199842
_3664_,VDD,Metal1,237.9770,26.6250,1.199853
_3663_,VDD,Metal1,239.0400,25.9660,1.199861
_3662_,VDD,Metal1,231.9500,26.7910,1.199740
_3661_,VDD,Metal1,191.8970,49.3050,1.199690
_3660_,VDD,Metal1,185.5450,56.3650,1.199864
_3659_,VDD,Metal1,188.9050,71.4850,1.199868
_3658_,VDD,Metal1,236.0100,33.7400,1.199757
_3657_,VDD,Metal1,231.1450,33.6850,1.199638
_3656_,VDD,Metal1,240.0000,26.9530,1.199861
_3655_,VDD,Metal1,236.1900,34.3530,1.199757
_3654_,VDD,Metal1,230.8800,34.5130,1.199638
_3653_,VDD,Metal1,233.6350,33.7150,1.199645
_3652_,VDD,Metal1,226.6620,34.1850,1.199631
_3651_,VDD,Metal1,184.2100,26.1280,1.199593
_3650_,VDD,Metal1,62.2500,48.8600,1.199320
_3649_,VDD,Metal1,61.3370,56.8650,1.199837
_3648_,VDD,Metal1,57.1730,41.9460,1.199502
_3647_,VDD,Metal1,54.2410,42.0000,1.199500
_3646_,VDD,Metal1,59.1420,49.3050,1.199320
_3645_,VDD,Metal1,51.5600,41.2940,1.199496
_3644_,VDD,Metal1,47.5500,41.2460,1.199488
_3643_,VDD,Metal1,242.0300,49.4710,1.199882
_3642_,VDD,Metal1,56.2620,48.9750,1.199319
_3641_,VDD,Metal1,57.0170,56.5350,1.199838
_3640_,VDD,Metal1,53.9600,48.8540,1.199320
_3639_,VDD,Metal1,55.4000,41.2940,1.199500
_3638_,VDD,Metal1,52.1180,49.5390,1.199320
_3637_,VDD,Metal1,45.1500,41.2460,1.199487
_3636_,VDD,Metal1,223.6430,34.4190,1.199632
_3635_,VDD,Metal1,224.1600,49.6330,1.199788
_3634_,VDD,Metal1,216.9600,33.5260,1.199721
_3633_,VDD,Metal1,183.0950,33.6850,1.199919
_3632_,VDD,Metal1,174.3830,41.9360,1.199957
_3631_,VDD,Metal1,121.4320,41.9710,1.199722
_3630_,VDD,Metal1,119.9980,48.7200,1.199523
_3629_,VDD,Metal1,123.9420,48.9750,1.199520
_3628_,VDD,Metal1,117.6010,34.4400,1.199753
_3627_,VDD,Metal1,120.0000,34.5130,1.199753
_3626_,VDD,Metal1,173.3330,48.7730,1.199927
_3625_,VDD,Metal1,176.3700,48.8100,1.199919
_3624_,VDD,Metal1,123.8700,41.9130,1.199686
_3623_,VDD,Metal1,117.1180,48.7200,1.199523
_3622_,VDD,Metal1,121.4380,41.1600,1.199722
_3621_,VDD,Metal1,131.5180,48.7200,1.199520
_3620_,VDD,Metal1,171.3600,48.6460,1.199930
_3619_,VDD,Metal1,195.1600,56.4140,1.199801
_3618_,VDD,Metal1,201.7100,57.0310,1.199787
_3617_,VDD,Metal1,197.6100,64.5400,1.199094
_3616_,VDD,Metal1,191.8750,64.5650,1.199206
_3615_,VDD,Metal1,189.1500,64.5930,1.199215
_3614_,VDD,Metal1,180.9710,71.4430,1.199862
_3613_,VDD,Metal1,165.2700,71.5680,1.199958
_3612_,VDD,Metal1,165.7020,64.4250,1.199904
_3611_,VDD,Metal1,137.2720,71.4280,1.199336
_3610_,VDD,Metal1,132.1020,71.6550,1.199347
_3609_,VDD,Metal1,141.1210,63.8400,1.199828
_3608_,VDD,Metal1,133.4380,72.2400,1.199347
_3607_,VDD,Metal1,138.7200,72.3130,1.199336
_3606_,VDD,Metal1,145.9120,71.4280,1.199328
_3605_,VDD,Metal1,149.0400,71.4450,1.199328
_3604_,VDD,Metal1,130.5580,72.2400,1.199348
_3603_,VDD,Metal1,140.1610,71.4000,1.199333
_3602_,VDD,Metal1,153.1210,63.8400,1.199858
_3601_,VDD,Metal1,149.2800,72.3130,1.199328
_3600_,VDD,Metal1,196.3200,49.6330,1.199675
_3599_,VDD,Metal1,188.0100,56.4200,1.199864
_3598_,VDD,Metal1,189.6000,49.6330,1.199696
_3597_,VDD,Metal1,177.7430,79.0230,1.199866
_3596_,VDD,Metal1,180.1100,94.8310,1.199782
_3595_,VDD,Metal1,133.6410,94.8990,1.199618
_3594_,VDD,Metal1,137.1770,101.8950,1.199541
_3593_,VDD,Metal1,111.0800,101.7740,1.199920
_3592_,VDD,Metal1,104.9760,109.2630,1.199875
_3591_,VDD,Metal1,130.2800,101.7740,1.199642
_3590_,VDD,Metal1,126.2700,94.8330,1.199626
_3589_,VDD,Metal1,175.6800,78.8860,1.199868
_3588_,VDD,Metal1,180.3300,72.1000,1.199862
_3587_,VDD,Metal1,177.7500,72.0710,1.199868
_3586_,VDD,Metal1,148.6970,87.1050,1.199497
_3585_,VDD,Metal1,122.3920,94.8910,1.199727
_3584_,VDD,Metal1,120.5820,94.3350,1.199766
_3583_,VDD,Metal1,115.6810,109.2000,1.199527
_3582_,VDD,Metal1,119.5210,94.9200,1.199766
_3581_,VDD,Metal1,115.6800,94.9930,1.199775
_3580_,VDD,Metal1,195.8400,63.7660,1.199146
_3579_,VDD,Metal1,192.2000,101.7740,1.198172
_3578_,VDD,Metal1,192.3360,86.5830,1.199853
_3577_,VDD,Metal1,186.0900,79.6600,1.199706
_3576_,VDD,Metal1,186.3900,86.6600,1.199869
_3575_,VDD,Metal1,189.4560,102.4160,1.198172
_3574_,VDD,Metal1,186.2930,109.2530,1.199910
_3573_,VDD,Metal1,191.7210,131.9000,1.199886
_3572_,VDD,Metal1,194.9820,132.4650,1.199881
_3571_,VDD,Metal1,188.3030,132.6560,1.199909
_3570_,VDD,Metal1,189.9550,139.5550,1.198918
_3569_,VDD,Metal1,185.0650,140.1950,1.199083
_3568_,VDD,Metal1,181.2400,147.7050,1.199971
_3567_,VDD,Metal1,204.6950,155.3150,1.199621
_3566_,VDD,Metal1,231.4850,132.6050,1.199888
_3565_,VDD,Metal1,198.5180,147.0200,1.199795
_3564_,VDD,Metal1,197.2870,139.4680,1.198934
_3563_,VDD,Metal1,195.3600,147.9130,1.199798
_3562_,VDD,Metal1,194.9100,155.3130,1.199753
_3561_,VDD,Metal1,192.3550,155.2850,1.199776
_3560_,VDD,Metal1,194.4000,154.4860,1.199753
_3559_,VDD,Metal1,168.4910,154.6030,1.199934
_3558_,VDD,Metal1,95.6220,155.1450,1.199743
_3557_,VDD,Metal1,100.2170,154.8150,1.199731
_3556_,VDD,Metal1,93.8000,162.2540,1.199928
_3555_,VDD,Metal1,91.8800,147.1340,1.199931
_3554_,VDD,Metal1,87.5030,147.0630,1.199929
_3553_,VDD,Metal1,86.9100,162.8730,1.199852
_3552_,VDD,Metal1,184.8000,154.4860,1.199792
_3551_,VDD,Metal1,182.4300,154.6460,1.199840
_3550_,VDD,Metal1,173.7600,154.4860,1.199889
_3549_,VDD,Metal1,96.2100,154.6500,1.199743
_3548_,VDD,Metal1,88.8010,154.5600,1.198315
_3547_,VDD,Metal1,87.8410,155.4000,1.198315
_3546_,VDD,Metal1,92.6410,169.6800,1.199879
_3545_,VDD,Metal1,195.8400,146.9260,1.199798
_3544_,VDD,Metal1,178.2230,140.2160,1.199872
_3543_,VDD,Metal1,207.3900,139.5260,1.198943
_3542_,VDD,Metal1,178.5550,139.5880,1.199872
_3541_,VDD,Metal1,207.5750,140.1950,1.198943
_3540_,VDD,Metal1,181.3150,139.5550,1.199128
_3539_,VDD,Metal1,163.4000,132.5850,1.199921
_3538_,VDD,Metal1,159.4620,132.4650,1.199902
_3537_,VDD,Metal1,158.9820,139.6950,1.199911
_3536_,VDD,Metal1,126.5200,132.5850,1.199647
_3535_,VDD,Metal1,123.5030,139.5030,1.199803
_3534_,VDD,Metal1,141.3200,132.5850,1.199716
_3533_,VDD,Metal1,131.5500,131.9660,1.199651
_3532_,VDD,Metal1,172.1050,131.9650,1.199955
_3531_,VDD,Metal1,146.3920,132.6910,1.199716
_3530_,VDD,Metal1,149.5200,139.4850,1.199880
_3529_,VDD,Metal1,137.2780,132.7200,1.199716
_3528_,VDD,Metal1,130.5580,132.7200,1.199651
_3527_,VDD,Metal1,141.1180,139.4400,1.199827
_3526_,VDD,Metal1,153.1200,132.7930,1.199748
_3525_,VDD,Metal1,198.5050,132.6350,1.199877
_3524_,VDD,Metal1,186.6830,139.4600,1.199083
_3523_,VDD,Metal1,226.3180,139.5260,1.199509
_3522_,VDD,Metal1,239.5500,132.6330,1.199938
_3521_,VDD,Metal1,171.8510,132.6760,1.199955
_3520_,VDD,Metal1,30.2470,162.1480,1.199819
_3519_,VDD,Metal1,31.6810,155.4000,1.197266
_3518_,VDD,Metal1,28.8010,162.9600,1.199823
_3517_,VDD,Metal1,27.3610,162.1200,1.199825
_3516_,VDD,Metal1,36.9600,154.4860,1.197244
_3515_,VDD,Metal1,239.1500,147.7510,1.199933
_3514_,VDD,Metal1,48.1500,155.2310,1.197281
_3513_,VDD,Metal1,46.1820,147.5850,1.199930
_3512_,VDD,Metal1,33.1120,162.1480,1.199817
_3511_,VDD,Metal1,28.8010,155.4000,1.197266
_3510_,VDD,Metal1,25.9210,162.9600,1.199828
_3509_,VDD,Metal1,36.3770,162.7050,1.199735
_3508_,VDD,Metal1,36.4800,162.0460,1.199735
_3507_,VDD,Metal1,187.4410,125.0730,1.199851
_3506_,VDD,Metal1,237.6000,125.2330,1.199933
_3505_,VDD,Metal1,239.7350,125.0750,1.199944
_3504_,VDD,Metal1,190.1900,125.0710,1.199846
_3503_,VDD,Metal1,170.4110,124.3630,1.199969
_3502_,VDD,Metal1,35.5120,132.6910,1.199887
_3501_,VDD,Metal1,28.8010,132.7200,1.199907
_3500_,VDD,Metal1,29.7610,117.6000,1.199604
_3499_,VDD,Metal1,32.6410,139.4400,1.198857
_3498_,VDD,Metal1,39.3600,132.7930,1.199884
_3497_,VDD,Metal1,242.5100,117.5110,1.199948
_3496_,VDD,Metal1,47.3050,132.6350,1.199873
_3495_,VDD,Metal1,47.1420,139.6950,1.198151
_3494_,VDD,Metal1,31.9200,132.6750,1.199896
_3493_,VDD,Metal1,29.7610,139.4400,1.198955
_3492_,VDD,Metal1,29.7600,131.8060,1.199905
_3491_,VDD,Metal1,31.7820,132.1350,1.199896
_3490_,VDD,Metal1,25.4380,116.7600,1.199617
_3489_,VDD,Metal1,191.7350,102.3950,1.198172
_3488_,VDD,Metal1,188.6400,116.6860,1.198243
_3487_,VDD,Metal1,182.8430,109.2200,1.199910
_3486_,VDD,Metal1,206.1350,109.2850,1.199893
_3485_,VDD,Metal1,159.3710,102.4360,1.199551
_3484_,VDD,Metal1,47.6220,109.4550,1.199574
_3483_,VDD,Metal1,49.8170,102.2250,1.199607
_3482_,VDD,Metal1,48.6800,109.9050,1.199573
_3481_,VDD,Metal1,51.5600,109.3340,1.199570
_3480_,VDD,Metal1,38.0630,109.9760,1.199725
_3479_,VDD,Metal1,45.6300,102.3930,1.199610
_3478_,VDD,Metal1,193.0700,102.3910,1.198172
_3477_,VDD,Metal1,57.1120,109.2280,1.199558
_3476_,VDD,Metal1,54.2410,109.2000,1.199567
